log_price_vnd
19.987211157462873
19.687628350256592
20.187122406905534
20.55129057339425
20.40168221419826
20.253262209300676
19.879295768977464
20.024100586072976
20.337603357605015
20.929466668343977
20.460601528770308
21.886416647064593
19.81939762753995
20.71825329612789
21.136037520898828
19.993454674089563
20.386267463339404
20.88793245934982
19.38766459394432
19.831667720101652
20.178538663228878
17.822843761378564
18.420680753952364
20.568948477728917
20.420808480265656
20.9055873945737
20.37237413918374
20.904753713825816
19.804471977360404
20.560746908625106
20.904753713825816
20.428894777686114
19.406497542206473
20.61679359354824
20.408555093476576
20.380775529408087
20.407184291344674
20.069339371462824
20.461901074110706
19.380030969118383
20.481194277020567
20.28947841337675
20.897219144910185
20.319798732997924
20.29248292239242
20.306234093984234
20.284760876310433
20.772056002068226
22.752729008951412
20.284760876310433
21.511723197765228
19.505870015666712
19.481937249536912
19.989296663949546
19.103777593709314
20.3651613016287
20.333181832353652
19.867599729241633
20.435583765827964
20.606732021814054
19.913584842377706
20.26913555843177
19.993454674089563
19.29614948547293
20.83659452314627
19.253589871235295
20.25964181625454
19.424982356812237
19.20000562534052
19.85576527162264
20.578240066052224
20.350840228553885
19.34493964944395
19.291974114079885
20.176813037264385
20.985630102183134
20.26598098168823
19.406497542206473
19.876967479223293
18.064005814299346
20.051880150124926
19.999659450963613
20.27384884287646
19.383855065542164
19.81939762753995
20.315297600123888
20.497619156667216
19.20000562534052
19.76875389484946
20.428894777686114
19.935807979113026
20.500122286882203
20.26913555843177
21.167310427663487
20.408555093476576
19.85576527162264
19.599335743370936
15.424948670398354
19.417629382534013
20.337603357605015
19.186148590743098
20.434249542816605
19.804471977360404
19.95754796570217
20.59543246657289
20.434249542816605
19.376192192825954
20.757667264629927
20.344929397686354
19.853381480273047
20.560746908625106
20.701020229021587
19.85576527162264
20.59770261510485
20.441963372783523
20.617905322399697
19.776515900164867
20.344929397686354
20.57244294837462
19.893152803606885
20.39337191707614
19.204582292346984
21.406362682157905
19.332963458445047
20.322788271841823
20.228969516770974
20.253262209300676
20.408555093476576
20.394761771363264
19.20000562534052
20.39753569824214
20.69280663049263
20.88793245934982
19.138520541980732
20.220739017648008
20.434249542816605
20.897219144910185
19.9225334479337
20.24361583226438
20.26913555843177
20.897219144910185
19.186148590743098
19.801962565761276
20.536936259959738
19.474992777208215
20.560746908625106
19.316768772590635
20.27384884287646
20.1398695221377
20.422160745513843
21.010697878893172
19.968179422971733
20.442228308537803
17.370858648025116
20.524814899442084
19.253589871235295
19.481937249536912
